N,P,K,temperature,humidity,ph,rainfall,label
19,12,26,16.66905407,45.86286066,7.619639786,1083.100141,Aleovera
20,15,16,16.07225045,50.85781913,7.180292373,1135.134206,Aleovera
16,15,20,20.17463177,46.31706368,8.063636204,1059.980451,Aleovera
15,11,26,17.08612712,47.93759054,8.627933265,1044.977307,Aleovera
26,15,11,20.98581357,43.75341319,8.044856206,1089.083582,Aleovera
24,11,21,15.27972342,43.0061516,8.127464328,1147.465697,Aleovera
15,10,11,16.63304393,40.99986358,8.76717895,1177.232551,Aleovera
24,15,10,24.13938291,48.65573172,7.424583775,1161.536901,Aleovera
17,12,20,18.25679418,40.38353774,7.763775318,1066.182481,Aleovera
27,11,17,16.84106983,48.86179486,7.373279847,1166.271341,Aleovera
18,15,24,25.9258904,46.42105851,8.17092132,1070.872421,Aleovera
21,11,12,22.14371238,46.68312215,8.782273341,1036.99309,Aleovera
20,11,24,25.08737982,50.76456427,7.674496401,1182.156163,Aleovera
15,11,14,21.86122409,44.63202442,8.811307191,1075.511272,Aleovera
23,12,20,23.6665958,49.94865448,8.605756965,1119.496489,Aleovera
16,13,21,20.06994192,47.65270801,8.622842206,1066.521637,Aleovera
25,13,20,15.83184946,40.39417524,8.232956732,1062.636649,Aleovera
21,15,28,20.08232173,43.99442248,7.728075547,1080.946284,Aleovera
16,11,18,26.44208674,43.45555674,8.48752169,1175.279964,Aleovera
27,12,23,19.81597819,48.14905766,8.826813869,1070.447044,Aleovera
24,12,20,25.45026367,40.75553777,8.783607721,1195.61369,Aleovera
24,14,10,19.48002669,49.67887741,7.11622805,1037.38258,Aleovera
22,10,27,15.44939546,41.59579396,7.796053424,1099.694571,Aleovera
20,11,29,18.67513804,46.04244495,7.886494818,1195.522599,Aleovera
24,10,26,26.37419095,48.62674478,8.028040411,1092.196528,Aleovera
25,15,12,19.68621799,42.26936154,8.384163489,1011.386582,Aleovera
27,15,16,15.08146967,42.28941766,7.682973156,1071.925503,Aleovera
19,15,10,18.27657446,40.05072744,7.045097551,1129.136022,Aleovera
20,12,17,25.76386566,43.17371343,7.928043512,1010.575319,Aleovera
27,12,12,19.20274106,43.18891272,7.924741302,1179.430974,Aleovera
27,11,20,17.79947445,44.71246656,7.763601477,1054.024768,Aleovera
22,13,18,24.19617996,41.92633712,8.676271498,1096.385927,Aleovera
23,11,25,24.26104009,46.15712224,8.958677012,1015.254278,Aleovera
18,10,10,21.98824874,47.19691463,8.941454585,1150.909213,Aleovera
23,13,11,20.21845815,44.53344846,7.54601645,1099.592117,Aleovera
22,15,25,21.42603747,44.31016256,8.04005262,1098.750462,Aleovera
25,10,29,18.28989089,42.65893019,8.568248057,1062.049149,Aleovera
25,10,25,15.20736251,42.17024755,8.590561684,1101.043524,Aleovera
16,13,10,15.47625596,48.48391671,8.782800503,1152.259188,Aleovera
17,12,27,21.24299481,40.08170265,8.376115116,1127.454159,Aleovera
17,12,10,23.99893788,44.12528941,8.967056006,1125.057452,Aleovera
20,14,14,26.58949997,46.10563785,7.355192642,1071.318683,Aleovera
17,14,24,15.49482058,50.57543554,7.614910937,1183.189986,Aleovera
24,14,13,16.41108726,40.26103177,7.527126324,1104.841414,Aleovera
19,12,21,26.71019281,41.7438007,8.253022051,1104.352622,Aleovera
25,10,27,24.73542288,43.39447246,7.177070364,1017.743137,Aleovera
19,12,18,24.76122317,41.31438554,7.138625372,1083.115718,Aleovera
17,14,29,20.18438792,47.30350387,8.394526713,1123.334882,Aleovera
23,14,12,16.68509712,45.64769898,7.523388318,1027.408493,Aleovera
18,10,22,23.08688719,46.88012338,8.025494346,1132.926535,Aleovera
25,15,16,18.74526085,45.38804266,8.617061979,1069.418629,Aleovera
26,14,22,25.38413328,41.49374111,7.905769208,1056.10434,Aleovera
21,12,15,21.0990012,49.68734332,7.899260906,1079.627674,Aleovera
19,14,27,15.19784791,42.71667562,7.454661145,1003.528127,Aleovera
22,12,12,21.05166722,46.65711551,7.608853662,1118.214798,Aleovera
17,11,18,22.59339415,47.31764123,8.937488625,1191.414971,Aleovera
22,14,16,19.6592364,45.35899189,8.818820532,1190.572647,Aleovera
21,14,25,23.77829787,50.59677447,7.827425073,1067.536527,Aleovera
27,11,16,20.55197672,44.6734424,8.626783328,1074.603527,Aleovera
115,32,101,26.7324093,77.20417016,7.371527407,1030.074718,Lime
115,31,106,26.48430136,78.08029701,6.220971007,2295.889885,Lime
118,32,101,27.4000306,80.94112797,6.880424047,2073.058652,Lime
119,36,101,30.54748472,85.47062638,7.935624544,915.9095765,Lime
112,30,102,27.82046488,90.90716569,7.945737828,1636.212578,Lime
117,33,106,28.0621159,86.01468527,7.926128414,2116.606618,Lime
113,30,105,25.73684221,87.05376491,6.870488869,2043.686725,Lime
113,36,105,28.17842026,74.09580632,7.91657197,2466.466509,Lime
118,35,102,28.84621359,73.40207908,6.321457122,1030.837852,Lime
116,31,105,27.25083943,79.39869747,7.349385529,1503.319733,Lime
115,31,107,26.85406315,84.46570733,6.421743019,2465.763379,Lime
111,36,107,25.96933126,70.31039987,7.328683966,1596.6032,Lime
115,36,102,25.23178923,81.64161906,7.953268752,2152.945398,Lime
112,30,102,25.88881377,83.41313841,6.387367242,2340.139335,Lime
114,31,106,27.15987418,80.46524344,6.624107574,2391.101673,Lime
118,36,101,29.48063607,87.68746,6.788072463,987.2321906,Lime
119,34,104,29.71843906,74.70563536,6.938726889,2488.353521,Lime
114,32,105,28.90781045,89.83444895,7.196829481,1036.180752,Lime
116,34,104,27.26863216,75.04992855,6.807221476,1519.67193,Lime
112,33,105,29.1191953,80.38480743,6.846518121,948.4120702,Lime
118,35,102,25.81993332,74.99957939,7.097799763,922.276066,Lime
112,36,107,27.44870362,73.93641666,7.464553856,1307.243471,Lime
117,36,102,25.97072957,75.2487964,6.942221597,1931.689121,Lime
118,36,102,28.52077099,87.58161832,7.818827223,1889.013799,Lime
119,31,106,29.38011374,81.33381479,6.827107416,2170.646634,Lime
117,36,107,26.66969551,74.14689109,7.478166088,982.7582004,Lime
117,32,104,29.78701519,90.01078474,7.450959552,2268.91699,Lime
115,35,104,28.7635112,70.37737318,6.170262678,857.2166453,Lime
119,31,102,28.97278989,71.5995397,7.724377774,1898.952685,Lime
112,34,104,26.74259901,70.94719565,6.966940121,1937.710557,Lime
119,33,106,26.10571724,72.86416355,6.231268362,2328.381347,Lime
117,32,102,30.92330801,79.0184629,7.82459235,2168.686271,Lime
115,34,106,30.53426876,85.38599475,6.502717071,1052.421338,Lime
116,32,102,30.5829141,85.88550782,7.894169047,2064.031535,Lime
115,35,102,27.84232684,75.23022213,7.341935152,1882.149145,Lime
117,36,101,27.71158802,74.65912761,7.066251661,2085.791465,Lime
118,33,102,30.75214231,81.16764762,7.458721672,1929.28617,Lime
112,30,107,25.79934192,80.26525975,6.306262582,1401.061147,Lime
111,36,106,28.92281494,84.91556969,6.102368056,1116.933513,Lime
117,33,105,25.8078072,72.16303694,6.359374595,911.2829051,Lime
115,33,105,27.48082473,76.76085786,7.570793373,1490.891209,Lime
113,36,101,25.73025867,80.59635434,6.351697046,1596.097082,Lime
114,33,105,26.48207339,79.56113411,7.300438328,2305.163162,Lime
115,36,107,30.0524954,72.41644906,7.790320225,2489.970367,Lime
117,30,107,29.0897512,84.37748207,6.018323303,2051.385813,Lime
118,36,107,25.37296455,83.75668996,7.684107455,1080.08544,Lime
119,36,107,27.88864682,70.85190917,7.507241839,1711.106981,Lime
112,34,105,29.08492932,82.57619117,6.563403339,1017.719073,Lime
110,33,104,30.59895428,73.31874021,7.295180285,2296.615894,Lime
115,32,107,27.14180445,74.17357636,6.283511494,1699.206384,Lime
113,36,102,29.82840483,84.17822033,7.829543642,1514.060097,Lime
110,34,103,27.67237107,71.17547473,6.727392129,1851.312416,Lime
112,35,101,29.42147319,90.26518248,7.567251336,2495.884463,Lime
113,32,106,25.48558631,78.83636896,6.137742708,1599.899996,Lime
118,34,107,28.85666039,74.11755255,7.72402278,1904.216914,Lime
117,34,104,28.25905836,82.20433054,6.705097207,1624.530954,Lime
119,34,104,27.43636015,74.31598627,6.692814197,1796.58771,Lime
118,31,106,27.66450972,84.78323177,6.070815566,1297.371078,Lime
115,32,105,25.7677742,75.74568853,7.034905498,1762.928388,Lime
117,36,101,25.62278804,79.51452468,6.389752938,1785.506779,Lime
117,30,106,26.64730954,74.17833156,7.280457523,2122.952243,Lime
110,33,105,29.64839701,72.41158435,7.308375502,2143.541275,Lime
111,31,102,26.72512743,74.52382002,6.180419499,796.4212632,Lime
114,36,102,30.12553245,84.90276269,7.038002225,1274.68882,Lime
113,31,103,29.49925409,85.67850026,6.028627977,2012.723615,Lime
112,34,106,29.76069279,89.32331364,7.387686212,1457.281403,Lime
119,35,102,30.45226746,79.27562328,6.663542819,1561.250194,Lime
117,34,101,27.2624371,84.50481116,7.986306544,839.820116,Lime
118,33,103,28.28927923,85.63917396,7.733342493,2097.158423,Lime
110,35,104,29.10160764,75.74417463,7.344099532,1545.955753,Lime
113,32,101,28.09134202,80.14160745,7.486706328,1395.407784,Lime
118,35,105,29.79631228,84.61699199,7.533210449,764.3952106,Lime
116,31,101,29.48881049,84.3845772,7.205108579,1805.229028,Lime
116,33,102,29.19927277,72.5073402,6.074422906,964.123091,Lime
116,32,107,30.11784965,84.63352573,6.520822454,1428.176857,Lime
117,34,104,29.16017162,83.13061112,7.215520685,1335.73382,Lime
112,36,102,25.74543177,89.68320531,7.445865106,1196.390304,Lime
118,32,101,25.31032963,90.70612359,6.844812521,1127.046051,Lime
111,32,107,30.67775003,85.98008697,6.694111599,1877.771126,Lime
115,30,105,27.22473782,75.29573479,6.570706929,797.4108372,Lime
117,32,101,26.33053328,81.56970578,7.482549012,828.959861,Lime
119,30,102,28.12739981,75.71734401,6.002132989,2235.337901,Lime
118,30,107,30.92202323,81.35809221,6.582753841,2263.536581,Lime
111,30,102,27.14141736,77.19265513,7.541131194,2261.664523,Lime
110,35,104,26.65053743,73.13921449,6.188594821,1200.499626,Lime
114,30,102,29.28294776,87.23002165,7.140812258,1990.427744,Lime
116,34,105,25.84189622,88.18612171,7.999394596,1715.314609,Lime
119,31,107,26.97832295,82.19928599,7.39962663,2458.967747,Lime
114,30,106,26.06706984,83.68197044,6.460366733,1606.369302,Lime
110,30,103,26.81665012,76.45518293,7.970440155,1507.811487,Lime
115,33,105,25.66733859,89.63489511,7.593361485,2395.607942,Lime
119,36,107,27.85752784,70.6895092,6.638787022,2369.638518,Lime
116,33,106,29.79048661,87.13539658,6.982937874,1468.360257,Lime
117,32,103,27.66099814,90.28649225,6.967841723,2049.820215,Lime
119,30,106,30.02309948,89.77867728,6.522484133,2498.600915,Lime
115,36,102,28.91194645,77.34662495,7.533000809,1221.041574,Lime
113,34,103,29.3615808,78.28689939,7.313434247,1339.047788,Lime
114,32,103,30.83206461,76.38150735,6.812666531,2092.981367,Lime
119,30,105,26.08452085,78.73838908,6.250719638,1447.958981,Lime
112,34,103,25.87676843,87.85671912,6.836319261,1264.909063,Lime
115,35,103,25.64582314,74.24507471,7.437444538,1917.025686,Lime
112,34,107,26.3296776,77.74868019,6.232480695,2441.787074,Lime
119,32,102,30.94713552,82.68221726,7.800384548,1604.867356,Lime
112,33,106,25.8472222,81.77285092,7.489544273,2052.62758,Lime
113,35,102,28.46825922,85.04721258,7.911705532,1621.343142,Lime
110,34,104,29.71188967,75.91085884,7.844092917,1765.409334,Lime
115,34,101,27.45071703,85.00563993,6.60423127,971.5943949,Lime
111,30,104,29.34070677,77.99263732,6.942757109,970.7580033,Lime
112,36,102,27.56860738,87.28716163,7.147989201,1516.692195,Lime
111,35,104,28.96124034,89.07922319,6.367060728,1279.485856,Lime
117,34,107,29.16027719,77.09627066,6.581889347,1914.619618,Lime
113,34,106,25.67390089,84.34723646,7.103487155,2146.904716,Lime
112,35,105,27.40816564,82.40084184,7.220737124,2042.164958,Lime
111,36,102,25.54750334,70.50012575,7.860123395,1992.912477,Lime
113,36,105,28.41682739,81.77716169,6.25958622,2006.977107,Lime
119,36,106,27.47500254,80.1453509,7.601563924,2224.117839,Lime
112,35,104,27.01250774,78.76954871,7.605203962,2202.440213,Lime
113,30,101,28.17297696,76.11757791,6.643765497,2244.565687,Lime
110,36,107,30.12991468,90.01719815,7.729292822,2042.651384,Lime
112,32,106,29.9749744,80.4557646,7.123752756,1165.806817,Lime
113,32,107,30.9960441,71.5322891,7.557690868,1981.816455,Lime
116,31,101,27.40599132,80.050704,6.351054539,2392.02752,Lime
117,34,107,30.98267193,73.36496293,6.770540118,1906.326138,Lime
113,35,105,30.58530624,87.2387633,6.747229262,2129.200821,Lime
118,31,104,25.57525399,73.94318311,7.252327747,1702.565422,Lime
111,30,102,29.02564442,74.99004535,7.941064557,2131.677934,Lime
110,34,104,26.13288979,90.22251999,7.118292356,1688.349516,Lime
114,33,102,26.02318019,75.79870309,6.027421679,2124.488684,Lime
117,34,107,30.35982118,87.38509742,7.087740248,1469.349286,Lime
110,34,103,29.58651026,77.96271415,6.823384245,1592.409016,Lime
111,36,103,28.5029628,82.92836095,7.187179161,2360.386034,Lime
111,34,103,30.25142963,75.14085296,7.459864875,2041.734048,Lime
116,34,107,26.23464597,77.0111415,7.996116548,1477.237195,Lime
119,30,107,28.05274385,80.18271696,6.994870681,2040.92166,Lime
113,34,104,25.68766351,83.24776917,7.784293005,1532.358874,Lime
114,34,106,28.58539255,78.91725123,6.194431333,995.6001881,Lime
117,31,102,26.77614491,83.21022158,6.265559162,1208.289882,Lime
116,33,106,26.56570122,89.12715115,7.497974516,1314.026954,Lime
113,32,103,25.40298486,82.18256752,6.622506765,2022.529389,Lime
117,34,102,27.65981083,89.46529387,7.58275687,1941.916627,Lime
116,31,103,28.38636972,78.16806682,7.707488505,2213.861633,Lime
113,33,103,29.75008953,74.9835722,6.648029256,2233.150618,Lime
113,33,103,30.32641414,78.54933973,6.249585701,1792.829447,Lime
115,35,103,25.11362935,73.34479481,6.830643028,2105.378129,Lime
118,34,105,29.73833011,70.72589633,7.727229991,912.5009234,Lime
117,35,103,30.12497215,88.60247323,7.685339072,2212.557233,Lime
116,35,101,30.70438738,81.44106535,7.757699264,2280.255674,Lime
117,35,104,30.01466841,87.76774933,7.177794924,1268.696034,Lime
115,34,101,29.52152482,83.01870964,6.043490309,1967.217819,Lime
118,32,107,28.63923402,77.11891116,7.503533611,1354.339878,Lime
119,30,106,29.12074325,77.83044984,6.222639634,975.7291723,Lime
119,34,103,30.37134936,75.50006095,7.453873214,2089.880945,Lime
111,35,101,25.81782104,74.03449539,7.634140614,1770.518582,Lime
115,31,105,25.17892444,80.55086136,7.910002129,1715.634546,Lime
117,36,105,26.86869409,74.6903349,6.529910315,978.7608813,Lime
111,35,101,27.95976985,88.85871649,7.983476045,1836.305726,Lime
115,31,102,27.05997093,83.82511494,7.357670212,2298.901291,Lime
112,31,104,30.97472286,80.62142273,7.377718759,841.1450326,Lime
113,34,107,30.4307724,82.740528,6.103575395,1355.065762,Lime
111,33,101,30.1202525,87.55767367,7.709541392,2027.063729,Lime
119,32,104,26.81021927,86.12944237,7.493590927,1200.853902,Lime
111,35,103,30.67629699,86.84599109,6.443972254,1683.526918,Lime
110,34,102,26.40648745,86.37123739,6.525708667,1858.880969,Lime
115,34,102,27.61996089,89.09760382,6.22774455,955.0393987,Lime
110,30,103,28.15666669,86.38435463,7.819136994,1472.494816,Lime
113,34,106,30.09258863,71.02401409,7.343174519,2422.987883,Lime
115,32,106,28.10665974,73.07629443,7.688221482,1436.091867,Lime
118,32,104,29.87814669,90.16812368,7.561659627,2122.432647,Lime
117,31,101,28.24777363,90.47056837,6.369413058,2466.30898,Lime
118,34,105,27.12389054,75.4474621,6.843282419,2200.013775,Lime
110,35,107,25.79120632,86.97888453,6.475982524,1208.3437,Lime
115,34,103,27.70214325,81.53229781,7.17296543,1485.616299,Lime
119,30,101,27.46581053,72.83582587,6.291188596,2182.409063,Lime
112,30,105,26.47821295,71.08196109,7.485859086,1183.844916,Lime
115,34,106,28.90679328,87.42476859,7.023230741,1863.409344,Lime
114,36,102,30.11631919,80.87266875,6.93089927,2320.438032,Lime
110,34,105,27.55344191,83.68150166,7.861390406,2168.751746,Lime
111,30,104,30.76026866,86.94752269,7.564601142,1880.134552,Lime
114,33,107,28.7039381,70.6056034,7.817551104,751.5170932,Lime
119,31,106,27.54213014,78.28220973,6.558979886,1723.123569,Lime
119,33,103,25.14297902,90.50844038,6.478211737,1390.83207,Lime
111,30,104,28.88466762,78.2241587,6.900482695,1047.156565,Lime
111,34,101,28.32970385,72.12719056,7.128783028,1267.370979,Lime
111,31,107,27.94210302,79.99894453,6.28728463,1071.927685,Lime
115,36,103,26.91051065,79.89898073,6.075073281,1509.953635,Lime
113,36,107,26.05829623,86.49547975,6.325293585,1863.218749,Lime
117,32,103,30.12291488,81.41558755,7.293468297,1726.124987,Lime
110,36,101,27.57210395,76.08557869,7.056751946,1568.753317,Lime
115,31,102,27.81638511,71.66369927,7.848041524,774.4127423,Lime
112,36,101,30.24789903,83.40411327,6.892323968,2012.661265,Lime
116,34,104,28.89799047,81.47654017,7.435492211,947.1262035,Lime
112,34,103,30.72820911,83.90021122,7.366266051,1896.316031,Lime
113,34,104,28.58657762,79.8523987,6.155665829,823.000919,Lime
112,30,101,29.31662226,80.82528028,6.669218161,764.2639428,Lime
113,31,104,28.84232146,90.11958701,6.643139679,1892.904722,Lime
119,31,102,27.71830229,75.24376674,7.998205156,895.0704808,Lime
110,36,107,28.14053724,73.75241999,6.613868205,944.6117622,Lime
114,31,107,26.28500199,76.79604834,7.386491856,1361.818783,Lime
118,32,103,30.35576557,76.69952289,6.719284582,2368.758196,Lime
112,33,107,26.38490392,86.19562528,7.681241632,2194.525908,Lime
111,30,104,26.11045185,78.6247802,6.199281527,1629.479779,Lime
170,56,33,25.08553295,92.66094287,7.807690532,93.40713745,Radish
155,53,28,28.45555985,80.29463804,7.297634728,113.3353214,Radish
196,96,39,27.40968124,87.63891679,7.136557564,94.95768632,Radish
165,72,35,23.94043789,88.63017748,7.542679507,113.042596,Radish
188,74,50,28.03123883,83.92179098,7.440762111,96.6787641,Radish
127,82,31,19.00946285,91.40836849,7.526893422,90.32201881,Radish
191,97,31,29.45419726,92.52085028,7.16658049,90.59466428,Radish
192,52,28,26.59407182,86.95860425,7.94938926,117.4364501,Radish
136,60,32,20.01094875,85.87755537,7.176595125,95.27001025,Radish
168,56,28,20.03807462,89.09244037,7.655477217,109.8907232,Radish
167,81,27,19.98261859,90.47672059,7.143506502,97.21676564,Radish
152,82,45,19.45587839,85.72206844,7.254812941,103.5123172,Radish
158,97,31,30.82325913,80.82534585,7.21621107,115.1392551,Radish
189,70,35,29.21933841,89.83489571,7.790007064,102.6405486,Radish
128,96,38,22.10782595,80.1458834,7.810951752,106.7144972,Radish
137,71,25,26.55989565,89.93047351,7.713270352,110.1572599,Radish
187,51,40,24.33397732,80.17297147,7.984198486,120.8879604,Radish
125,61,46,20.00957164,89.14446941,7.56663637,119.9827651,Radish
109,55,30,21.08266244,88.50441706,7.203229253,109.9119221,Radish
198,74,41,23.83525795,89.02944173,7.499163779,99.90272664,Radish
189,53,25,28.26156025,92.19697656,7.964999439,90.01881397,Radish
144,93,50,21.0540352,81.68938401,7.747138257,106.1379042,Radish
198,67,26,26.10581573,87.03600225,7.374583773,93.93827643,Radish
118,54,43,29.27679241,82.36566628,7.142099487,95.35087389,Radish
151,69,42,23.76908255,81.79502059,7.022867452,115.2391729,Radish
170,79,38,28.50483162,80.99432902,7.153777473,113.7239818,Radish
128,78,39,30.81662292,84.29538557,7.777912732,111.650632,Radish
187,86,35,28.24175329,87.49809947,7.835925567,115.1475488,Radish
142,77,50,25.5445411,81.36232088,7.950362225,103.9378783,Radish
117,72,43,22.36672721,87.98622881,7.440209123,91.50609539,Radish
180,99,43,23.29832534,84.75988297,7.76203767,92.69888084,Radish
187,68,49,24.99490897,85.78156872,7.275811696,110.6389643,Radish
107,89,33,21.77142395,92.61435868,7.333379492,91.06002781,Radish
194,58,40,30.4938031,82.47045824,7.476120893,107.2700298,Radish
152,65,29,28.55712502,86.09559165,7.99820118,94.57923235,Radish
126,64,35,29.4892127,87.73722526,7.447957377,112.6211111,Radish
183,100,30,24.22731022,88.38166959,7.190727742,94.53912211,Radish
192,61,43,28.30573472,84.9555625,7.869964007,114.4770876,Radish
196,54,27,27.90255947,92.57369768,7.939019451,115.9542202,Radish
156,75,48,24.43619923,82.21569743,7.596988601,116.4826146,Radish
